c.katana,c.dogalize,c.android.youtube,c.android.chrome,c.android.gm,c.raider,c.UCMobile.x86,c.updateassist,c.UCMobile.intl,c.android.vending,p.system,p.android.gm,p.android.settings,p.android.chrome,p.android.packageinstaller,p.android.documentsui,p.android.externalstorage,p.android.vending,p.olauncher,p.android.defcontainer,p.dogalize,p.browser.provider,p.notifier,p.gms.persistent,p.inputmethod.latin,p.katana,p.google,p.process.gapps,p.android.gms,p.simulator
6.57727,12.69463,6.41199,10.5564,10.02777,69.11474,99.32624,46.47996,4.76084,98.36359,8.30427,11.82555,8.76416,16.36604,12.81015,10.11619,8.73041,50.6536,0.04463,51.76973,49.38068,68.42918,34.49413,73.64539,17.58581,60.56359,88.40452,57.10132,4.7562,27.39617
13.86126,3.54254,12.08779,8.17955,12.55689,49.51882,83.05156,92.66005,35.6226,28.88349,10.45842,10.73155,4.39938,10.21154,15.281,9.38438,3.17166,51.46815,0.01513,56.87626,38.24263,60.7429,98.95249,16.95582,56.12158,73.27134,35.94788,89.41586,90.08297,79.34835
17.46161,13.03718,11.69883,14.55106,12.6254,43.05684,21.45325,43.63246,85.25068,27.28635,9.56084,11.5367,10.34419,7.68349,10.88062,11.78577,9.03134,69.57715,0.03365,68.90272,47.49535,34.96161,51.71096,63.80682,76.81114,6.02938,59.27922,1.32139,88.25237,62.31706
10.47863,13.01418,8.62407,9.51023,11.86586,54.44656,34.32886,53.67225,57.04776,24.93243,9.14868,9.54032,8.23222,11.76319,14.11664,10.65363,12.89877,48.48495,0.0048,42.25078,41.94395,66.18906,52.97381,67.72742,59.64088,31.9475,96.78856,68.55058,38.89288,63.71535
8.80675,12.1091,8.87371,8.15681,13.103,52.66305,67.70955,53.46488,86.48144,75.01763,10.48051,9.40812,7.53307,9.97838,8.86548,10.31186,13.29482,52.42557,0.00417,37.92477,51.74123,34.8744,8.91565,74.01056,50.7804,31.40892,46.90464,51.71099,34.09761,91.77391
10.1428,4.64113,12.0639,13.78856,4.12086,47.77866,50.30434,83.28495,35.26545,56.35706,13.03169,8.72491,7.29309,9.68063,12.76651,12.92954,13.66568,38.44447,0.00246,65.68617,72.28451,42.50459,20.79071,55.19578,23.46269,62.24238,51.14182,32.0342,9.64737,40.87615
12.19241,8.06098,13.5562,15.12329,8.77526,52.0196,54.53971,17.36548,0.25152,86.22912,10.4439,6.92403,10.04772,9.16457,10.96238,11.28422,12.65377,40.9969,0.00085,45.49506,42.45108,53.27696,12.20405,84.65853,91.6203,21.93045,57.06147,40.026,59.941,46.36482
7.11281,10.44998,7.94635,9.17585,11.62814,41.04553,1.84003,69.37588,60.55778,36.61705,10.10771,9.28183,8.56993,14.31351,13.77983,8.75518,11.94414,55.42336,0.0037,75.58875,35.98753,35.94314,25.66506,91.40425,62.66105,44.73351,68.47564,73.93373,85.19127,5.70888
8.34321,8.68489,15.70254,10.33836,7.16123,48.67857,79.53371,20.29244,91.40073,39.99158,16.67332,13.18716,9.05742,11.0838,13.81698,17.92503,9.17875,46.29329,0.17343,41.59452,37.59838,75.70395,44.81957,77.41209,79.55496,73.33249,20.43098,28.18439,44.85182,8.61998
11.45941,14.43208,9.38311,5.69631,10.89822,48.07878,60.6535,18.50482,22.72223,28.94198,11.71733,8.00368,4.67194,12.79974,10.95364,8.08466,11.71719,52.37681,0.00145,71.26888,42.33119,41.83263,95.50058,42.21518,48.35719,54.60622,39.31267,8.01093,99.37066,96.08009
16.80077,8.62938,10.87223,8.55153,14.2699,57.7425,42.90976,11.70918,0.45273,45.17717,11.19972,11.83845,6.23533,8.10257,11.50874,10.09325,5.38793,72.59924,0.0455,68.57891,28.4134,46.69074,83.3988,7.59898,67.90005,50.79685,92.72102,89.82764,69.1899,10.83733
9.44458,9.48938,12.65274,11.90791,12.53762,36.97881,74.36563,57.90019,70.84275,51.63884,12.76461,12.34722,8.31106,8.6558,7.74925,14.68774,10.26299,59.08043,0.07528,55.97932,35.90208,43.72407,97.26176,82.84993,46.51327,13.46006,80.4574,89.85991,7.4758,67.24514
12.95584,7.94384,15.12742,11.04262,7.76675,61.47321,35.95945,94.22883,24.36275,44.55179,14.21552,6.21423,7.9302,8.31116,12.33526,11.21844,13.41322,46.78307,0.00049,48.10096,57.75069,41.95927,37.85447,2.43183,62.97659,77.40342,92.14752,37.83028,11.50482,99.04892
6.11435,12.74831,6.82459,9.44444,11.8866,50.69541,74.37834,13.16164,87.92675,71.80449,8.48663,9.6286,8.4411,14.08502,10.77525,6.94599,10.25754,61.47096,0.00528,50.71555,71.60614,56.46785,58.07521,81.10754,58.55983,76.48726,30.5569,82.91443,47.0913,85.99864
13.30917,15.74076,12.50258,11.94682,14.19608,47.20397,47.99389,26.30739,0.46699,41.40684,12.35046,8.44924,13.53067,8.64793,10.33611,7.40228,6.1755,57.96321,0.00196,51.09332,45.73479,36.97143,87.38504,52.08017,96.5013,31.33575,22.50631,17.60393,78.61173,59.8286
11.63412,9.77073,11.49547,11.40204,12.50356,43.94884,8.04477,89.3384,72.84094,97.97023,5.72889,10.09573,11.94633,10.4183,11.6971,7.49712,8.27267,50.17034,0.00831,48.0116,53.61925,50.32351,32.86687,74.04356,56.67167,49.09896,18.5135,19.77753,81.03262,37.63387
11.88424,10.13689,10.56783,12.84766,12.2227,70.35378,47.2458,74.31415,78.74268,44.90759,12.85558,14.70563,6.10401,12.81034,14.35185,11.34173,5.20786,62.30073,0.79064,72.93098,46.28309,30.37786,23.2891,44.34527,61.905,7.53669,44.79969,70.66425,4.52213,0.26046
9.76612,10.26814,12.05367,9.37511,11.22916,29.60777,49.03729,41.72526,50.16606,43.93619,15.35687,15.43884,10.49514,9.07198,13.84888,12.31479,10.40226,56.83882,1.64567,64.56275,49.71078,33.80082,24.20706,94.20668,79.86377,56.4401,15.03207,38.32837,32.89661,36.82617
14.37365,12.56594,10.41904,12.08528,13.5146,51.50582,46.46447,96.91621,22.86045,39.02478,7.94023,7.93549,10.7678,7.57652,11.08293,8.68829,8.18799,53.85376,0.00154,37.37751,40.64331,32.15352,66.81453,18.22731,98.04747,79.01923,95.18507,41.45506,62.35444,22.20421
10.82735,11.9934,11.54359,10.70976,10.83924,40.19713,14.67195,60.77812,62.55087,18.26857,7.94564,10.1032,10.6537,8.61209,12.8714,8.39904,9.57067,34.76962,0.00834,37.40265,51.4978,70.39667,20.02284,51.91399,60.47281,46.02723,59.34905,59.88729,61.64057,41.5304
10.87166,9.00318,12.18667,11.17911,7.54469,43.1442,51.74617,80.35599,30.21289,74.8317,13.05848,10.07052,6.14964,8.89,13.09192,11.97754,11.48673,51.45428,0.00789,45.1699,73.22125,51.62594,1.34375,94.09421,67.24697,11.91847,79.07976,13.55417,79.5946,57.91581
12.97663,12.64116,17.05329,13.25997,11.44728,44.2322,38.70519,58.78023,3.81118,84.08736,17.06982,15.14057,4.57209,6.89545,13.71808,14.10812,7.21765,59.80991,1.22153,41.2046,51.66045,40.79773,16.62679,87.79047,24.72973,39.91379,88.0527,18.37804,83.04937,11.70495
11.75832,13.22188,12.66228,9.53333,10.08097,35.77496,40.23895,31.12316,98.37754,60.78645,9.82903,9.84056,12.79202,9.31893,11.7791,7.34951,6.20876,54.73429,0.00638,56.17849,72.64988,45.0431,81.1865,56.13287,35.51579,97.2657,92.54308,29.29138,87.02058,57.40048
6.7458,12.30691,7.83378,6.5393,10.70815,71.69596,80.24948,21.30953,27.91197,39.57664,8.25976,9.63513,6.73407,11.1451,7.44119,9.04421,15.03002,56.08624,0.00544,49.11087,62.04798,46.47992,51.94169,60.2935,76.16081,8.8474,52.67826,54.44707,82.39548,14.20851
11.47643,8.68507,11.87543,9.93025,11.85913,34.61984,17.30503,46.20036,12.96456,12.78112,12.9123,13.61003,7.30384,7.88029,12.60167,12.39191,7.90095,60.55986,0.26457,55.14597,33.82294,69.99326,70.76541,85.00031,62.26851,83.25778,20.79148,34.52954,43.72825,39.71576
11.02372,14.77007,11.8942,13.24856,12.75285,52.88093,89.547,86.99116,27.00797,20.70649,10.77424,6.89293,11.06785,7.98544,10.10202,8.34753,7.66533,31.08835,0.00058,62.44893,28.74144,32.50201,15.78014,81.00136,48.2714,26.39063,44.33475,17.7068,20.59199,79.85525
8.7054,11.51547,9.88047,7.19887,11.8469,49.34242,32.1304,27.15161,5.03304,47.28089,8.87853,7.50335,6.92572,11.30074,9.73648,9.179,11.56283,42.73208,0.00121,59.28793,29.87875,29.03078,38.89397,43.5504,72.49583,79.63022,1.96745,94.11124,89.00742,61.95812
10.80614,11.4307,9.90174,10.75708,11.94945,59.06582,13.934,44.8897,96.53639,78.9586,8.77009,7.93587,10.47643,8.21633,11.07246,7.20531,7.91534,17.38203,0.00137,46.51118,68.27616,34.83744,23.07154,66.35531,67.45016,3.78405,40.13565,19.27231,39.65863,75.44753
12.84785,10.89854,11.10289,11.26767,12.79418,58.18501,92.73268,66.05977,41.52813,73.39962,8.02695,8.26575,11.8274,7.61958,13.49588,8.58219,9.09373,44.303,0.00187,36.59956,53.45134,49.26202,61.37696,36.57546,98.50463,82.68453,21.72653,87.84405,44.49649,14.33804
9.00764,11.46384,11.5756,5.99754,12.40376,45.64386,60.89979,55.35865,14.81775,47.31433,8.41176,7.7888,9.44555,6.8903,8.29017,8.66626,15.72273,44.73394,0.00136,47.37563,67.61261,45.02737,29.9843,10.82367,3.75764,48.25609,86.54327,75.26529,44.2947,40.8302
11.58596,8.61056,10.90352,10.79137,8.57591,17.88099,12.15085,56.29355,88.13696,0.92176,7.99158,8.84602,9.42846,7.21485,12.48462,12.98929,12.45164,47.67962,0.00269,60.59371,52.24024,36.41848,90.78889,35.24429,40.20344,8.3508,69.69641,33.40342,43.70572,27.81277
11.71222,12.28776,12.03476,9.35998,9.46661,29.16036,78.79912,2.14064,98.55685,49.43044,8.2836,8.40439,12.33294,7.39381,11.8764,7.60496,7.95857,39.33859,0.00182,67.95944,61.51747,58.15946,31.82991,17.80558,44.69714,44.1947,54.65754,87.30443,29.20368,60.89906
12.64325,8.83909,10.59215,11.44985,10.04554,69.75715,84.46872,80.77729,86.36356,74.84175,9.58092,12.71628,8.14894,9.29681,11.92649,11.5899,10.89589,75.89002,0.10845,61.22818,53.65277,40.75404,92.12868,33.11671,2.73739,90.84173,41.57372,71.91547,99.84782,88.92494
8.12812,11.62043,6.40029,9.61458,11.82246,46.71299,32.16598,96.21077,54.76954,5.77368,5.98147,8.71669,11.54985,14.08572,15.99427,9.2047,11.1095,47.51392,0.00237,47.83591,39.36625,42.81824,93.97861,97.47341,2.92887,91.79385,13.64327,92.74759,40.19035,40.64854
12.36898,16.10781,15.08331,12.30642,9.87913,47.24754,46.12797,63.68346,90.05493,17.30909,9.22649,8.73672,14.7544,5.16772,12.65542,10.69977,9.1967,59.25484,0.00238,31.96263,25.3489,58.39292,97.77951,17.94578,11.39518,4.28351,99.4686,10.62276,64.45286,39.07248
6.49931,13.23764,8.87041,8.27831,13.67322,47.29593,43.09378,87.44876,54.33312,84.95303,10.26224,8.64112,8.07677,11.77066,6.60073,6.48365,11.81627,38.36135,0.00219,59.03012,54.58695,42.89703,19.45946,72.87781,79.24907,99.72557,40.15946,43.33764,91.50973,40.64327
13.06185,15.19271,13.61879,10.38252,11.78614,66.42573,61.16137,81.96639,2.90929,88.81967,7.45168,8.78896,15.38291,4.77773,13.54363,9.46914,8.64707,60.54095,0.00228,58.67181,51.76371,55.39809,82.12428,80.66762,28.61792,18.99947,19.2707,40.15258,2.07746,4.36451
11.83502,10.34114,10.93878,12.66787,14.03368,55.33335,53.91686,62.739,20.94257,76.88323,6.06219,10.63637,10.11591,12.66624,11.30882,7.16674,8.25416,34.91561,0.01384,60.71088,43.57596,58.06992,93.16294,82.11481,69.48485,87.27073,66.08526,87.47804,99.3725,78.82481
10.27351,13.16364,12.75068,13.11657,8.95559,53.2574,87.66238,12.30345,67.24021,28.9061,4.73287,11.15102,10.30331,12.99894,8.41294,6.24311,7.6352,38.35029,0.02299,73.45247,31.96166,59.25899,67.93845,60.43669,49.78651,59.11746,28.47001,21.88702,82.9389,90.26379
12.64057,10.11152,9.83604,11.00876,15.13573,59.4871,41.58504,20.75932,56.52927,46.90641,11.46994,13.49131,7.42145,9.35941,10.47184,9.78425,7.32193,61.97475,0.23498,64.78858,63.62407,37.38556,80.88004,89.24699,56.70507,66.2699,98.37711,56.25933,30.34884,10.90539
10.49266,13.97765,7.91517,6.85575,12.04697,54.04357,6.58451,9.65748,73.83073,33.08505,11.07341,9.06587,7.5124,13.30046,11.04577,9.91153,10.94884,46.73577,0.00335,51.79867,40.4172,27.24944,65.1545,15.65567,96.99583,27.4891,39.80327,25.60975,37.65418,26.06656
8.54996,11.53506,9.64339,10.66544,13.37469,51.57755,27.81579,92.07613,65.70854,71.67584,6.64907,8.2492,9.6574,9.68924,13.40019,4.1264,13.54293,52.26222,0.00182,54.9632,64.04784,38.85517,56.07688,45.89971,5.96236,43.52629,66.70055,33.77636,33.00599,58.17547
10.60719,12.43363,7.56577,4.31816,13.17802,41.68823,78.15299,99.806,20.8239,20.33542,11.42497,7.03088,8.8998,12.83251,11.26296,7.15363,12.00182,51.19477,0.00055,43.11066,48.14678,44.03742,53.06989,66.05543,70.30784,68.49298,92.2318,63.2116,31.78522,10.348
14.3868,12.25547,12.51591,14.2496,14.65207,54.39161,3.16849,0.92651,98.80672,46.79345,11.33461,7.26026,13.13776,9.20566,11.50594,8.71524,8.04189,38.81774,0.00079,50.40249,47.2791,70.87027,87.23031,39.22278,39.05126,81.51585,69.86852,2.73588,47.1053,23.88579
15.33223,4.4343,13.38622,4.89846,14.01037,47.82889,78.12605,25.83563,80.954,48.90502,10.97704,9.95282,8.3757,9.98566,12.82539,10.80657,5.0731,59.5248,0.00724,38.89333,57.45691,25.16573,98.70133,28.57848,42.31378,17.29771,25.89615,8.54732,30.42585,85.22992
7.61088,12.04012,8.50912,9.99503,13.90811,60.09965,29.1797,76.16502,86.99529,5.38331,10.44398,8.58315,9.04493,12.56012,12.35158,6.50448,11.26771,71.57064,0.00224,49.72013,44.35042,38.14157,30.78307,25.92154,38.35345,19.20276,17.38429,77.70747,62.48487,26.48452
12.02565,11.45855,11.64133,11.80276,10.2761,33.7215,61.94994,75.06335,99.00855,40.60772,7.86221,8.07536,11.59737,9.93741,12.27046,6.89866,8.54233,66.72143,0.00156,64.22694,47.70025,58.61397,57.74547,39.34118,66.15847,84.64776,90.22923,13.21037,98.35304,45.76014
8.8836,14.27359,7.82934,10.29872,12.25775,73.3751,78.67994,75.49104,91.09992,1.12193,9.22599,8.9836,7.07132,13.98622,12.06861,11.9174,10.54943,52.50014,0.00309,47.83265,53.06367,56.97354,59.38019,5.36115,72.13804,92.49372,41.22625,73.16956,75.01079,72.47234
5.94512,10.40847,11.01718,10.54314,16.92058,11.52096,58.00219,96.15264,66.9603,99.89341,11.07848,3.36528,10.1364,13.38436,12.55929,4.53723,7.54621,60.78579,0.00038,60.3648,60.21657,61.76836,16.26947,99.47678,99.21472,0.82363,53.10842,83.43085,86.76129,90.17082
9.94145,6.26006,11.54552,7.33134,12.0335,50.16861,62.63388,54.07453,20.55434,36.59202,10.19081,11.17629,8.81213,7.00746,12.81148,9.96137,10.67778,51.93733,0.02324,66.87698,52.2872,69.24975,15.53726,33.24869,56.08747,93.79888,44.06223,85.2977,72.5574,8.76392
11.11026,12.5853,13.1678,12.23694,10.88567,70.12114,32.69148,64.35949,39.76128,68.86118,9.53196,9.40817,12.97179,8.74242,13.83307,8.30914,9.63284,54.80511,0.00449,43.18238,41.26926,59.61876,26.40782,27.85048,49.68562,12.15154,63.31665,91.44406,63.87244,46.61944
11.2205,10.76989,12.77343,12.17329,11.40582,53.43086,60.99283,36.28736,79.83304,21.58783,7.70235,8.45358,12.38906,7.26492,16.86278,9.75174,11.64535,31.82804,0.00183,78.97051,43.07666,33.69308,82.52621,21.25032,25.37604,80.06719,35.85638,6.54572,50.70666,93.82702
7.84021,11.6929,7.99703,7.28159,12.90056,39.50238,9.70458,85.49502,58.49919,44.88544,9.71016,9.34518,8.60243,10.77538,9.44221,5.78502,14.41774,78.26219,0.00434,72.43974,51.05196,27.69533,47.16208,94.32547,52.16364,36.74326,0.74924,19.75646,40.50682,65.73972
10.25726,12.43441,9.04077,12.87568,12.60557,37.64871,99.02916,20.46224,50.71507,57.11757,9.2663,4.75087,9.05865,8.9298,11.28497,4.949,8.27025,53.9017,0.00052,36.72052,54.04042,39.91917,60.00897,34.76353,22.92225,9.20347,95.46466,22.05866,29.73769,83.56698
8.34724,14.40454,8.55621,10.40927,10.34697,28.24905,2.42822,26.85031,26.77744,42.54427,7.30988,11.5249,7.64131,11.43713,10.1079,12.00698,11.67938,35.74239,0.03342,60.85055,50.35667,45.82767,51.50246,38.91602,70.1549,94.70673,11.30889,56.95288,86.59368,54.67621
10.2388,11.30968,9.89393,5.2278,11.95439,45.43959,42.86188,65.3454,50.64675,97.40729,10.47003,7.7056,9.37632,10.78198,11.79045,7.31495,13.82907,49.87088,0.00129,48.01201,61.98322,37.25219,83.42878,51.99051,21.19344,15.79524,30.63198,89.58038,44.64324,40.85745
13.48527,11.24669,10.50785,13.51897,14.44546,38.51119,13.89856,81.11033,85.87947,69.21594,8.77024,7.65783,10.29136,8.16119,11.24964,9.50119,9.48736,32.65889,0.00096,53.12174,51.59781,61.01686,51.19509,45.02285,64.58835,89.22799,39.47121,78.85162,55.30539,25.63614
11.92091,14.54374,12.46685,13.19108,13.23187,56.57811,43.75159,39.61028,35.6455,2.40122,6.62085,8.23283,11.36718,7.23737,11.5743,9.44534,9.2021,74.45399,0.00157,70.47024,61.14475,48.74022,24.07311,22.08497,57.3749,62.13241,16.2293,66.30953,10.89763,58.36104
12.2658,11.88379,12.31816,9.0523,9.59357,31.63469,35.53191,75.49823,85.75228,53.54298,14.20463,14.13917,10.2668,10.31949,13.97307,13.67635,8.6144,58.72353,0.44905,61.40746,36.22818,26.01987,34.7773,42.09769,71.45119,22.61573,0.23083,40.33495,94.00769,47.06443
11.80665,10.71262,12.88896,11.99475,11.34512,52.11831,95.22218,34.30055,26.44257,48.94721,8.33762,12.10171,11.62206,7.67524,12.6018,11.91739,10.86313,42.60558,0.0587,49.80739,43.99764,24.18304,54.88403,85.86094,44.80641,36.59057,93.04968,74.28632,56.82836,5.46136
11.51338,10.08107,12.06121,15.38206,13.13836,64.72415,93.55279,56.42407,35.83894,6.32694,8.99139,7.58217,10.74579,10.54215,12.23292,8.76139,9.85248,30.16884,0.00091,65.85513,49.73564,65.47812,3.64711,99.88678,54.43935,30.77381,56.37798,29.19328,8.16472,77.17616
12.28669,7.73804,10.87078,11.02822,8.49148,39.4279,14.66828,33.35453,37.60992,73.70854,11.14088,10.26568,8.43012,9.20815,12.25366,11.73221,13.1271,45.92497,0.01001,45.88823,58.52342,36.07233,69.25878,4.60038,91.12393,66.65333,23.38138,13.57521,23.69186,52.05771
8.19943,9.00396,12.86605,14.39204,8.97319,60.8161,4.85312,64.96949,42.48424,41.52968,10.15541,9.94053,8.44759,9.368,10.64264,13.67617,13.27064,49.14993,0.00712,78.16849,21.32439,46.35842,21.91949,10.53491,73.08786,53.90906,26.00307,31.77588,39.20912,66.00078
7.97014,13.37785,7.29881,7.14124,12.10381,52.70174,97.87481,26.39944,46.44808,1.91136,9.90468,10.04658,6.47194,10.78288,7.34812,10.57216,13.79933,41.73424,0.00793,51.09537,39.91067,38.43035,9.08621,88.44885,58.85905,46.11871,52.46248,63.87168,47.76604,30.16892
11.28411,15.29661,13.80608,11.67789,9.54156,58.87968,6.5261,36.21718,51.91502,85.34307,9.8516,7.04211,14.06553,6.23227,11.95723,8.5163,7.49426,34.63276,0.00066,46.17065,32.54891,33.46503,96.09875,22.48913,84.85447,86.51391,53.39987,47.51314,4.20643,3.83882
6.16328,10.33403,6.1097,8.18736,11.61678,37.5495,11.29969,86.30565,6.99229,6.07058,8.19933,7.37055,7.28336,14.63698,13.57265,7.69809,10.78689,75.21896,0.00111,29.02816,37.97006,46.12311,81.30582,64.39589,69.49138,61.46512,39.90856,87.82451,2.95849,66.53543
12.57431,7.43111,16.04568,7.35231,11.51837,54.24419,30.83074,82.66288,8.97146,41.17391,11.96287,11.68248,8.67408,10.28684,15.10491,11.51235,8.33889,37.08426,0.0388,64.67265,28.58926,55.88416,85.35108,71.38972,19.95128,86.93308,26.06075,69.53322,38.2772,15.75995
9.65053,9.43834,17.67909,9.33457,10.50309,23.54046,99.23708,3.61767,84.24117,80.15914,15.37211,12.59251,6.49873,6.9156,14.64728,13.2594,9.49241,59.08789,0.09613,68.43459,26.58524,37.76051,91.75537,12.87065,61.09548,97.74013,80.06384,3.44823,0.97162,36.22524
5.24954,10.49677,10.75163,11.43399,13.54902,38.48909,21.6202,10.92612,82.90138,97.84726,6.62874,7.1541,9.7982,10.40734,10.50016,7.48675,10.20905,73.81343,0.00085,63.66643,55.17624,31.54606,24.04068,90.45273,83.04841,9.14544,72.36651,75.37243,97.41501,92.87845
11.817,6.21172,12.24748,12.0373,11.72354,58.23704,42.59378,14.54517,43.82857,99.15557,12.44302,11.34125,5.50059,12.67114,12.85113,14.50528,5.61808,46.79756,0.02773,49.75663,41.44123,44.57874,89.08425,7.23613,65.98307,48.62202,19.01134,11.53594,42.50294,16.42587
12.64188,10.05718,11.66745,12.34785,9.77191,40.89046,24.98254,49.47616,8.39731,85.46494,14.89541,7.50293,9.08581,8.6082,10.37506,13.10628,15.30383,62.62947,0.00109,72.80798,47.49268,46.20063,23.30262,34.38399,56.41492,78.92747,95.85918,10.26468,58.85001,53.64616
9.93867,9.72619,12.61322,9.61201,9.12532,42.50057,98.90146,31.51197,51.39618,95.11348,9.22413,10.23726,13.41471,9.24921,12.42948,7.40275,8.3109,60.35783,0.00925,49.459,35.09931,40.82603,6.81143,72.63081,2.11936,25.12304,49.33644,6.5554,35.53739,96.83638
6.97212,13.63659,9.35276,10.59138,11.86011,37.27567,25.94598,44.92958,42.71231,91.36999,5.92824,9.65759,5.83272,8.95411,7.60231,6.2845,14.22315,60.74196,0.0054,64.4836,33.44672,43.51643,40.90839,53.46671,85.45561,43.81172,47.51152,12.42711,28.76723,12.19553
13.27703,8.54312,13.42297,9.63123,11.33484,40.98062,22.40162,74.0565,20.16467,37.11209,13.42274,12.15452,6.05236,8.72514,13.99224,12.7163,6.68279,65.06685,0.06195,42.24393,34.94828,68.02795,10.00006,28.84043,65.69245,59.71183,75.66276,29.71042,24.05751,38.10384
12.91658,12.02779,10.3461,11.3916,12.5246,22.06444,23.48017,96.29648,20.04829,30.85937,7.01143,8.35239,9.82191,10.2128,13.17216,7.55368,8.3148,56.12048,0.00212,59.47816,63.07642,59.77877,26.63528,40.01529,27.85126,13.19628,56.17085,16.08261,3.05794,0.98755
7.09545,9.97432,12.52821,11.53444,15.44214,56.85575,50.22376,23.04859,5.05087,72.71064,4.01184,5.39855,12.54572,7.72143,12.12584,3.18855,14.3876,81.05832,0.00024,45.87885,55.76238,49.7935,79.31358,0.54452,8.9258,89.67792,97.37879,8.35247,53.26793,82.705
13.44165,11.51877,11.43006,11.81575,11.10364,71.46128,26.2585,90.55587,72.89927,27.22273,13.66103,4.66149,9.89524,7.47717,10.79819,10.68643,12.02365,46.15374,0.00058,38.56838,62.87035,45.52445,62.1898,2.71524,22.68557,53.61898,24.11793,19.93401,76.07317,17.50232
7.86213,11.10999,8.90159,9.25326,12.77883,64.27949,19.97361,52.70087,70.22344,97.183,7.1018,7.83136,8.88024,10.66493,11.62641,9.59468,11.92875,59.82487,0.00136,35.46824,52.92171,46.63207,50.38853,51.48258,78.89283,57.76436,56.65695,94.79371,65.55762,86.76844
12.6656,12.60903,11.75255,12.58387,12.34983,44.01123,68.67495,85.4364,79.11724,95.03379,10.25188,9.38898,10.04368,10.2749,10.57592,8.63027,7.33768,51.13344,0.00419,71.45905,43.69678,47.23736,28.39202,22.44657,91.75049,47.58479,64.41814,64.60705,69.04139,2.0443
14.55115,9.17588,12.69134,13.15295,12.9432,61.11908,29.90337,62.92177,82.56006,86.99962,10.32967,8.90858,13.05182,8.22107,15.22512,11.52286,10.08028,55.99849,0.00311,46.55705,70.13144,55.35273,63.74364,31.06141,3.41416,33.15213,8.89723,76.7254,51.84054,48.00052
12.55915,12.08676,8.0898,9.40467,12.78649,46.90494,20.33154,68.42021,95.49636,6.47276,11.37225,13.13298,10.42835,11.37399,11.1972,11.02974,8.30799,61.84863,0.16439,66.45685,59.025,38.97514,92.53157,39.19939,27.62086,30.75833,75.45928,18.09735,81.68983,9.41754
8.83716,7.39421,7.6012,9.36074,5.8204,69.25201,2.59981,81.93075,14.10387,4.79784,10.78382,8.60297,9.20925,6.91541,12.02515,11.23556,10.34611,36.8594,0.00231,52.29956,44.35467,45.24234,92.97016,25.76412,85.67547,25.05241,7.51486,97.66774,65.0547,15.35744
13.54314,11.67543,10.47732,10.31004,13.75089,39.20429,85.10109,80.659,23.07601,2.66366,11.10003,9.58652,7.97817,8.94698,11.51854,12.98367,14.03021,71.35362,0.00505,36.58796,65.77127,38.54074,91.96899,69.07184,25.51439,9.02547,23.38083,47.41199,81.21521,51.72489
7.25279,10.21768,9.93546,8.01238,13.47829,38.42676,45.1422,69.3943,63.25257,33.12982,9.26915,5.67801,7.6149,11.50843,11.45701,6.35895,12.8434,69.74658,0.00047,46.31516,49.00296,33.43315,32.31259,62.01709,76.36349,55.60961,43.13729,0.93183,33.15444,2.56835
12.66359,14.06768,12.66643,13.7571,10.71741,46.21005,39.57832,53.23218,7.36565,90.42746,8.7247,7.33483,12.38322,9.04888,8.67126,7.4869,6.99908,44.06052,0.00085,58.27472,49.80576,36.81659,5.76,70.42217,15.34345,81.93476,70.75901,58.51564,7.7928,58.24259
11.69256,11.65133,9.58569,11.64648,12.81601,39.98647,75.76887,50.32698,73.37284,61.1532,9.34821,8.95356,8.7737,10.32106,9.21707,7.43475,6.55773,73.40239,0.00291,60.2067,49.09367,50.0861,29.25972,35.88604,98.70013,48.64135,22.9887,64.47479,62.55426,45.89173
10.3443,8.56044,13.91406,18.33799,7.02636,62.68958,19.06767,38.88691,13.43335,67.24712,8.95091,8.08089,7.14534,7.94741,9.18104,14.11631,16.15865,50.68364,0.00152,34.14626,40.99789,48.36716,51.75799,74.24609,22.98164,3.99451,95.21489,44.6752,68.98085,60.10953
9.45547,14.30723,8.00516,8.49125,11.62359,48.94905,31.55925,79.44141,26.57041,1.56652,8.10522,10.64444,8.7893,10.94537,9.45065,11.633,12.15954,46.03828,0.01422,47.8703,53.42461,46.58028,76.85458,59.76639,1.0403,41.55243,86.14074,6.65411,21.13477,25.37933
7.39612,11.59417,10.5553,8.65695,11.09558,24.77388,97.37259,21.32535,36.71701,10.84793,5.578,6.45672,5.37231,9.64434,8.88062,11.06464,12.01084,46.48785,0.00039,66.09561,54.30451,59.38822,14.36222,52.08386,83.26828,82.54203,50.92464,48.93793,9.75026,82.51333
10.04314,9.87645,10.48151,11.76986,9.15711,43.35967,27.99565,29.25722,93.27714,62.13323,9.85466,11.07078,5.3606,8.23873,12.10604,12.18516,9.35966,71.11361,0.0213,29.52562,52.94661,28.18644,83.82932,71.43708,95.07959,53.57193,33.92946,66.39236,47.22446,81.7985
11.369,12.13927,9.87732,12.402,14.54794,38.60259,50.54004,31.3051,67.41789,76.74335,8.86061,7.57963,9.04902,10.22735,10.14168,7.09762,6.62062,60.95719,0.00146,58.03526,37.34367,42.27127,15.73399,43.79668,39.16611,10.48038,26.48618,63.69187,0.83235,9.42247
11.31384,11.77705,12.5956,12.48417,11.51395,48.71449,25.88137,44.67103,47.36945,61.20232,8.58256,11.6286,10.19048,7.20529,12.16433,12.67784,11.3007,57.34826,0.0371,56.9793,58.06196,71.6476,10.70668,63.91156,6.16757,58.66383,94.63424,41.91359,4.69889,2.19177
