ts	imei	mwra	c.katana	c.dogalize	c.android.youtube	c.android.chrome	c.android.gm	c.raider	c.UCMobile.x86	c.updateassist	c.UCMobile.intl	c.android.vending
2018-05-12 18:32:00	8630330696303481545	0.00000	12.82370	7.56185	11.15618	9.59222	12.00440	34.10566	36.41571	72.94448	44.15329	21.80948
2018-05-12 18:33:00	863033069630348222	1.00000	12.53419	13.62327	14.89182	10.35043	10.83504	59.94338	34.00419	1.37958	22.78651	81.83883
2018-05-12 18:34:00	359043379931766239	0.00000	12.84015	9.32531	13.00450	13.46367	11.50957	34.61272	97.04158	58.61496	0.92923	24.62000
2018-05-12 18:35:00	8630330696303481966	0.00000	12.47096	7.72991	15.27147	14.50286	6.42965	52.71029	5.77680	84.49666	65.73422	73.42489
2018-05-12 18:36:00	3590433799317661826	1.00000	5.58003	12.15429	8.90751	10.10812	14.46100	60.86817	99.75048	87.76061	74.37766	52.32568
2018-05-12 18:37:00	3590433799317661107	1.00000	13.46003	10.46641	11.18172	6.44564	10.13294	23.14173	30.81451	19.13533	35.73470	67.16099
2018-05-12 18:38:00	359043379931766296	1.00000	11.43814	11.21675	13.81524	11.73508	10.85988	47.52955	24.36437	35.27876	43.06960	6.03932
2018-05-12 18:39:00	3590433799317661842	0.00000	10.83171	8.29748	12.83972	10.47809	13.60117	43.26663	47.12491	83.84250	75.33444	9.29070
2018-05-12 18:40:00	8630330696303481743	0.00000	11.60203	9.93231	10.80591	10.26011	9.09116	43.80934	14.41241	97.95264	46.52401	7.18502
2018-05-12 18:41:00	863033069630348560	0.00000	12.18513	5.85744	10.83110	8.91070	6.75157	54.80932	99.07604	13.98690	34.57268	82.61983
2018-05-12 18:42:00	3590433799317661628	1.00000	8.88885	11.15915	9.76419	8.08470	12.41697	30.61669	28.11440	87.65408	64.93039	86.22209
2018-05-12 18:43:00	359043379931766171	0.00000	4.44841	6.41777	8.75988	10.63972	1.53563	39.97724	45.32271	28.27575	61.35437	61.90916
2018-05-12 18:44:00	8630330696303481446	1.00000	9.14039	11.62065	7.05769	7.05089	10.64712	46.03755	94.82579	4.96208	50.47027	1.06975
2018-05-12 18:45:00	359043379931766668	1.00000	11.88037	12.25766	12.64331	11.00386	14.84709	50.50780	66.43565	38.78149	95.29205	17.61011
2018-05-12 18:46:00	863033069630348958	0.00000	10.57807	8.88928	16.58562	9.81856	11.34184	36.02296	90.56885	96.88063	38.45096	89.86584
2018-05-12 18:47:00	3590433799317661081	0.00000	11.05901	12.41424	7.73528	14.05876	11.10299	53.12633	76.05826	20.54553	29.95356	67.43479
2018-05-12 18:48:00	359043379931766536	1.00000	9.18200	13.42699	7.79305	8.09004	12.26520	51.96950	40.87954	89.33054	35.56139	30.59954
2018-05-12 18:49:00	863033069630348057	1.00000	11.43562	12.76139	11.05490	13.66068	13.07754	44.96475	44.17722	55.59510	81.14234	68.76794
2018-05-12 18:50:00	863033069630348438	1.00000	13.38437	9.46263	12.76144	13.74047	13.46541	45.44577	75.65684	24.27844	99.19383	89.72789
2018-05-12 18:51:00	3590433799317662089	1.00000	6.66853	12.41384	9.34648	7.26462	12.08917	40.76441	48.23018	80.11921	70.90963	65.38969
2018-05-12 18:52:00	359043379931766239	0.00000	13.20741	5.28083	13.51597	13.11825	6.54024	36.71725	34.69439	29.36977	61.94153	55.93134
2018-05-12 18:53:00	3590433799317661404	1.00000	9.63147	8.34398	10.31206	11.41482	11.53279	43.91950	87.25733	19.54282	85.95713	18.80779
2018-05-12 18:54:00	8630330696303482113	1.00000	12.44418	11.73794	11.71156	13.04122	13.39052	66.05167	81.85105	63.22412	67.32706	54.67584
2018-05-12 18:55:00	3590433799317661966	1.00000	8.91199	11.19012	9.93938	8.23726	13.91962	30.14728	33.02923	58.13393	96.15588	0.95323
2018-05-12 18:56:00	8630330696303482105	0.00000	13.59940	8.17328	9.71201	15.16710	7.16523	40.35205	14.89437	36.36978	88.91312	45.89856
2018-05-12 18:57:00	3590433799317662410	0.00000	12.72056	7.83154	11.43345	6.63479	9.28682	36.34571	64.39201	87.03688	55.24980	42.54422
2018-05-12 18:58:00	863033069630348149	1.00000	11.06706	11.36563	9.95337	8.74285	12.57768	39.77857	50.66241	17.12717	47.40124	52.27289
2018-05-12 18:59:00	8630330696303481172	1.00000	10.62822	11.73696	8.91945	8.06841	10.74817	57.59910	14.96908	94.46621	60.70144	41.75865
2018-05-12 19:00:00	3590433799317661123	1.00000	13.02877	10.96980	10.75105	15.33122	15.24379	51.03992	42.81048	9.90761	71.50464	60.74314
2018-05-12 19:01:00	863033069630348198	1.00000	12.21910	10.91946	12.60984	11.65109	12.89998	71.23723	15.97384	98.84614	42.48226	54.00219
2018-05-12 19:02:00	863033069630348040	0.00000	6.58846	11.92898	10.16605	10.56628	13.01455	49.92843	51.01996	16.65214	26.85489	85.51371
2018-05-12 19:03:00	3590433799317661578	1.00000	12.61382	11.31458	11.03091	13.78341	12.60761	64.69558	87.91184	14.49839	27.02147	19.33226
2018-05-12 19:04:00	863033069630348479	0.00000	10.86985	9.30883	11.86359	12.88015	7.72141	66.41783	86.54691	56.00332	48.20584	15.46525
2018-05-12 19:05:00	8630330696303482147	1.00000	11.93799	7.65219	12.53692	7.62619	12.76421	19.31432	72.68344	83.86213	43.26553	39.15343
2018-05-12 19:06:00	8630330696303481297	0.00000	15.11297	8.06745	11.18871	11.01672	10.38621	24.10648	54.81256	76.21124	25.80393	69.50218
2018-05-12 19:07:00	359043379931766759	1.00000	5.68732	11.79499	8.71887	10.42589	13.36275	32.06970	0.43404	40.92296	76.07414	13.50427
2018-05-12 19:08:00	8630330696303481081	1.00000	8.06987	12.53326	8.52424	7.82891	14.19436	49.87450	95.46866	91.01497	70.08424	89.87132
2018-05-12 19:09:00	8630330696303481560	1.00000	11.21903	12.63717	8.51680	7.26699	10.48002	73.88251	76.35230	94.50701	99.30148	44.69065
2018-05-12 19:10:00	359043379931766890	1.00000	12.97723	11.40019	14.29974	13.41782	12.12916	38.47953	14.60817	71.08030	55.60242	89.98145
2018-05-12 19:11:00	8630330696303481891	1.00000	11.08346	12.75772	11.41782	9.10797	10.35679	49.93873	86.63763	19.69809	25.85129	14.23301
2018-05-12 19:12:00	3590433799317661206	1.00000	13.63052	13.94535	13.77097	11.78731	14.65557	73.78296	71.86068	65.04546	51.46693	87.61783
2018-05-12 19:13:00	863033069630348164	1.00000	11.71222	12.28776	12.03476	9.35998	9.46661	29.16036	78.79912	2.14064	98.55685	49.43044
2018-05-12 19:14:00	863033069630348032	0.00000	12.52893	8.90624	11.03118	12.79835	8.70488	48.81934	36.04193	96.42132	95.76162	61.42380
2018-05-12 19:15:00	8630330696303482410	0.00000	13.45572	9.33360	12.87679	7.91743	14.00039	44.13443	93.10098	53.89970	74.83453	65.32155
2018-05-12 19:16:00	3590433799317661461	1.00000	11.13901	11.84530	14.89141	11.11049	10.62609	17.48859	81.53933	66.15307	22.27187	65.22949
2018-05-12 19:17:00	8630330696303481420	0.00000	10.49666	10.47617	9.37149	11.86005	7.63862	58.19082	53.99588	80.59299	91.31864	69.44672
2018-05-12 19:18:00	8630330696303482113	1.00000	13.70768	13.27558	11.16185	10.35497	12.40339	55.18347	90.60101	68.47930	46.11807	4.75806
2018-05-12 19:19:00	3590433799317661453	1.00000	13.93821	6.92019	9.63583	15.94177	15.63522	42.47981	69.35244	33.91520	25.75155	21.69427
2018-05-12 19:20:00	8630330696303482048	0.00000	14.02159	14.54895	9.19363	5.04037	9.80852	74.50538	60.45296	17.56651	8.57838	74.08488
2018-05-12 19:21:00	3590433799317662386	0.00000	12.50176	7.31309	12.81801	10.24602	11.19566	41.89749	23.39352	4.77326	83.59857	46.30442
2018-05-12 19:22:00	863033069630348495	1.00000	11.54837	13.56466	12.29701	12.14059	13.36013	35.37148	60.49542	59.78434	39.12000	67.24236
2018-05-12 19:23:00	3590433799317662287	1.00000	9.98646	10.77796	10.80913	7.62742	11.59817	56.76563	73.04283	21.56375	71.84174	24.63860
2018-05-12 19:24:00	3590433799317661263	1.00000	12.56366	11.72141	12.58023	12.69589	11.61842	36.69985	56.96204	10.74499	59.78649	83.87099
2018-05-12 19:25:00	3590433799317661032	0.00000	10.59025	10.50495	12.27935	7.53192	10.86231	40.22554	80.72980	13.37852	61.04057	25.27240
2018-05-12 19:26:00	359043379931766940	1.00000	6.82124	10.71901	8.42377	8.01212	12.58848	52.89012	40.50722	85.48171	39.61741	86.20077
2018-05-12 19:27:00	8630330696303482089	1.00000	11.76807	9.46108	11.74750	13.79347	14.37781	75.50017	97.06565	41.66832	69.61953	35.28856
2018-05-12 19:28:00	8630330696303481719	1.00000	11.98004	9.47077	11.82054	11.54523	11.60135	43.42936	8.07377	89.01504	93.94881	50.09135
2018-05-12 19:29:00	8630330696303481461	1.00000	12.02936	14.72198	9.37239	4.38782	8.63056	59.03588	83.54095	24.91267	77.21281	50.94966
2018-05-12 19:30:00	8630330696303481784	1.00000	7.10727	10.39097	10.26600	10.56336	14.43537	51.06737	56.12059	3.53739	94.58214	60.34106
2018-05-12 19:31:00	3590433799317662386	0.00000	16.27820	9.55140	12.59063	13.86469	9.44123	70.24006	62.52028	22.55499	69.41866	15.55396
2018-05-12 19:32:00	863033069630348610	1.00000	13.53797	9.96055	12.18398	13.30237	11.63478	67.26282	80.97243	48.84660	61.47186	10.92157
2018-05-12 19:33:00	359043379931766346	1.00000	11.81263	12.63853	13.53806	15.14695	12.03262	31.02505	5.36642	7.91428	74.56529	2.08983
2018-05-12 19:34:00	863033069630348628	0.00000	15.20624	8.87891	14.37210	12.71513	12.16354	52.09722	88.44209	10.29864	52.49199	82.48820
2018-05-12 19:35:00	3590433799317661917	0.00000	13.42044	5.26143	14.39706	9.21381	7.79660	41.57526	17.05331	33.22965	29.71200	99.66500
2018-05-12 19:36:00	3590433799317661263	0.00000	13.83583	6.62642	11.45526	10.21682	8.66433	53.89561	49.67030	35.54794	3.59407	3.77883
2018-05-12 19:37:00	8630330696303481214	1.00000	11.82849	15.89722	12.36956	9.67303	9.36158	42.82944	91.09283	68.75015	26.39584	36.47027
2018-05-12 19:38:00	359043379931766049	0.00000	7.98200	10.49578	12.08945	6.56512	9.55446	44.64406	0.22469	44.07309	18.87348	45.46738
2018-05-12 19:39:00	8630330696303481255	0.00000	12.66665	8.06478	12.62599	12.30188	8.37599	41.30617	15.77657	83.12434	20.22222	67.68330
2018-05-12 19:40:00	359043379931766031	0.00000	13.76175	9.55722	11.70939	8.21884	12.65992	55.71418	94.06646	96.04694	69.62353	18.63026
2018-05-12 19:41:00	8630330696303481248	0.00000	12.00076	13.51618	13.07466	10.90600	11.41724	79.32575	70.21626	92.86481	26.25108	12.67076
2018-05-12 19:42:00	3590433799317662451	1.00000	10.16581	12.36545	9.32365	7.94763	14.14272	51.04640	53.94716	6.75959	35.17085	3.63467
2018-05-12 19:43:00	3590433799317661602	0.00000	13.06123	8.49815	14.63957	12.24300	3.41231	32.20231	60.85267	71.19610	3.05912	84.02649
2018-05-12 19:44:00	3590433799317661057	0.00000	14.58742	7.48827	12.07885	7.07735	13.06462	38.76329	13.54954	59.66576	20.58724	3.25407
2018-05-12 19:45:00	8630330696303481123	0.00000	11.14531	5.50212	11.00671	0.88819	9.47689	45.47113	49.27856	10.90122	26.38251	92.82360
2018-05-12 19:46:00	359043379931766429	1.00000	13.16570	14.99482	9.01101	5.64927	9.38216	57.58575	5.59082	49.69071	76.97227	34.97725
2018-05-12 19:47:00	3590433799317662204	1.00000	12.46029	10.38368	11.87733	11.22006	10.08109	45.92742	86.35694	87.75093	87.55724	58.00467
2018-05-12 19:48:00	359043379931766643	0.00000	12.35809	6.92193	11.04885	7.90268	10.45360	66.13441	49.11996	18.06288	57.84869	93.67153
2018-05-12 19:49:00	3590433799317662378	0.00000	14.71438	8.06416	8.23840	7.92369	13.02393	59.54470	4.58345	68.22248	19.52398	4.16056
2018-05-12 19:50:00	359043379931766395	1.00000	12.27253	8.18809	11.80472	8.75725	11.34262	40.51162	49.87012	78.11550	23.37834	26.21909
2018-05-12 19:51:00	8630330696303481446	1.00000	7.68810	13.36235	6.48209	8.89331	9.87917	43.60916	4.02458	93.19244	67.25638	41.10687
2018-05-12 19:52:00	863033069630348834	1.00000	9.24970	12.96974	11.62845	8.46014	14.93236	35.93232	22.67165	91.43857	95.85886	3.33421
2018-05-12 19:53:00	359043379931766403	0.00000	9.15741	14.14079	8.29009	9.18961	11.15285	21.75934	84.58920	55.88879	6.12479	45.34889
2018-05-12 19:54:00	863033069630348941	0.00000	13.83256	8.86431	13.48881	13.52489	7.90154	59.79312	92.49462	79.01244	87.62870	39.99075
2018-05-12 19:55:00	3590433799317661842	1.00000	7.58737	7.18942	11.39605	11.78719	6.44867	45.20912	76.81688	64.48622	30.70395	19.78992
2018-05-12 19:56:00	3590433799317661529	0.00000	11.99021	11.67944	12.98921	10.63063	11.53152	46.44887	90.17878	90.72864	81.43819	47.85278
2018-05-12 19:57:00	359043379931766544	0.00000	11.88424	10.13689	10.56783	12.84766	12.22270	70.35378	47.24580	74.31415	78.74268	44.90759
2018-05-12 19:58:00	8630330696303482105	0.00000	10.30614	6.42547	17.79055	5.48490	10.87558	54.91248	93.39041	73.70280	6.26765	67.09959
2018-05-12 19:59:00	863033069630348842	0.00000	9.94555	9.13820	10.24590	10.79123	6.96700	53.53174	42.06510	59.97190	81.37900	31.59077
2018-05-12 20:00:00	359043379931766387	1.00000	6.55262	11.79853	7.39932	8.83458	12.75659	33.32282	35.48076	68.77928	91.60629	89.82971
2018-05-12 20:01:00	359043379931766890	0.00000	12.45270	6.00644	10.99622	8.89953	10.09427	40.83728	65.72079	82.85979	1.45213	19.38569
2018-05-12 20:02:00	3590433799317662493	0.00000	13.19865	7.49983	12.43558	7.71674	11.05879	51.35158	75.88766	75.72429	44.58737	76.02210
2018-05-12 20:03:00	3590433799317662261	1.00000	11.13559	12.48103	10.98422	10.31458	10.55138	63.33370	81.15238	24.43038	15.05818	88.68772
2018-05-12 20:04:00	8630330696303482444	1.00000	13.38208	10.78944	9.74062	10.30467	10.81207	44.83264	20.66738	18.80179	52.35252	80.15223
2018-05-12 20:05:00	3590433799317661032	1.00000	12.38092	9.98739	12.94551	13.94026	12.80353	52.11783	45.42491	11.58901	74.52479	52.23082
2018-05-12 20:06:00	8630330696303482337	1.00000	13.36827	10.86443	12.30243	12.80400	13.92258	29.61779	21.25782	65.95799	74.94291	85.83590
2018-05-12 20:07:00	8630330696303482410	0.00000	10.91508	12.82777	15.23053	10.22353	10.07913	59.26360	13.67848	44.18536	1.40532	25.58575
2018-05-12 20:08:00	359043379931766973	1.00000	11.48883	16.54090	11.39129	10.23298	10.38677	40.78279	50.53372	71.27705	37.72823	78.27772
2018-05-12 20:09:00	863033069630348677	1.00000	6.37079	10.27716	9.53931	9.54443	14.79119	21.24108	24.43520	90.71654	65.16238	86.78925
2018-05-12 20:10:00	863033069630348966	1.00000	9.49139	12.87309	5.99255	6.81176	10.92125	38.09823	79.93720	84.92588	98.23540	24.34431
2018-05-12 20:11:00	3590433799317661487	0.00000	10.87247	14.62744	13.01881	9.92877	8.11621	43.79067	64.11769	34.98707	66.05119	17.72539
2018-05-12 20:12:00	3590433799317661941	1.00000	11.91878	14.10748	11.55642	12.56658	12.09397	59.14523	39.39624	54.02596	6.80739	14.59554
2018-05-12 20:13:00	3590433799317661677	0.00000	11.49143	8.53276	10.86844	9.57942	10.30914	55.01388	42.61122	3.77145	27.14423	79.82575
2018-05-12 20:14:00	8630330696303482071	1.00000	9.85573	11.88922	8.76122	7.66281	12.95528	36.19928	61.65087	31.96470	77.90345	47.09423
2018-05-12 20:15:00	3590433799317661693	0.00000	9.62190	7.20514	16.81093	10.74798	11.63731	45.63909	40.14736	89.98623	17.98520	72.49976
2018-05-12 20:16:00	8630330696303481297	1.00000	10.06890	12.84530	12.27239	9.78575	11.27799	22.74715	32.72308	61.96411	34.71410	11.43772
2018-05-12 20:17:00	8630330696303481552	0.00000	12.23897	9.33651	14.19274	12.72124	9.50652	30.47574	89.40474	27.90985	27.93519	87.73207
2018-05-12 20:18:00	3590433799317662386	0.00000	14.03490	8.53816	14.33981	13.66179	5.45161	44.82114	12.84431	45.51282	87.07834	19.83416
2018-05-12 20:19:00	359043379931766981	1.00000	11.66876	15.42544	11.59999	14.06476	11.85314	56.38848	95.07428	65.33536	72.48161	23.29765
2018-05-12 20:20:00	863033069630348701	1.00000	10.48103	11.43974	13.10962	11.72442	12.97908	41.91777	74.14034	64.33299	78.72398	41.83864
2018-05-12 20:21:00	359043379931766825	1.00000	10.85206	13.43823	12.37530	11.63189	9.86089	44.18935	55.69819	10.82483	13.75271	5.19380
2018-05-12 20:22:00	8630330696303481743	1.00000	4.53810	11.15120	6.74139	11.80948	12.30724	42.59113	20.97233	1.90322	90.21727	22.36792
2018-05-12 20:23:00	359043379931766775	1.00000	10.44687	12.83899	10.81831	9.27329	13.27361	40.14641	58.71007	53.97780	55.92427	90.83642
2018-05-12 20:24:00	863033069630348636	1.00000	13.37063	10.72910	10.84103	12.55587	15.44141	30.92297	9.93837	1.12354	45.64751	64.03841
2018-05-12 20:25:00	3590433799317661594	0.00000	14.96926	4.57085	12.03190	2.61161	12.61938	33.52171	12.82154	16.98103	24.47546	26.03330
2018-05-12 20:26:00	8630330696303482477	0.00000	10.84347	8.21954	11.47963	9.64242	10.94317	59.51508	45.66954	20.48769	4.69214	85.97118
2018-05-12 20:27:00	3590433799317661495	1.00000	8.12563	13.19217	7.30957	9.47747	10.96145	43.25436	88.87562	60.91357	61.73733	14.16011
2018-05-12 20:28:00	3590433799317661669	1.00000	8.48406	12.16556	7.55548	7.96884	11.81818	61.08641	58.00715	96.76482	23.70905	23.47355
2018-05-12 20:29:00	863033069630348065	1.00000	9.95005	13.73239	12.75959	11.95693	10.29343	44.47291	18.93119	23.23216	78.90764	86.70825
2018-05-12 20:30:00	863033069630348917	0.00000	11.63309	12.18596	12.74725	13.79878	11.64974	63.35388	19.27698	7.02848	13.41852	74.62574
2018-05-12 20:31:00	8630330696303482428	1.00000	12.40992	9.41439	12.82555	13.36293	10.86930	53.28368	0.45926	33.91053	94.63312	85.79722
2018-05-12 20:32:00	863033069630348404	0.00000	14.02993	11.40565	10.97113	15.99397	8.01182	39.90512	68.63334	98.60112	97.03999	59.31267
2018-05-12 20:33:00	863033069630348883	0.00000	13.56485	8.08519	9.15806	12.70942	9.46479	66.14669	16.43137	76.78403	16.02584	84.29340
2018-05-12 20:34:00	8630330696303481578	0.00000	13.65529	9.38752	13.05071	8.73765	11.82633	44.92998	12.13219	26.14126	14.32878	52.05812
2018-05-12 20:35:00	359043379931766460	1.00000	14.04404	14.12410	8.93604	2.37900	12.37964	74.22423	4.26320	9.06625	70.40960	61.51516
2018-05-12 20:36:00	359043379931766882	0.00000	5.58123	7.35224	14.71890	5.56287	10.16734	58.65553	72.92912	21.64868	67.46254	3.30075
2018-05-12 20:37:00	8630330696303481669	1.00000	12.20238	12.74921	14.94367	12.82404	13.10742	59.56579	25.46495	58.47807	97.69352	59.65948
2018-05-12 20:38:00	8630330696303482204	0.00000	11.39424	8.37398	15.48710	13.34133	9.32521	53.41396	40.90501	13.04888	38.33990	59.17323
2018-05-12 20:39:00	3590433799317662212	1.00000	12.52089	13.59880	11.38169	12.62669	11.44574	62.03688	43.43180	34.54993	84.63099	54.51885
2018-05-12 20:40:00	8630330696303481768	0.00000	15.49792	11.61856	13.47260	13.84068	11.08086	48.73875	12.50095	40.65820	41.19418	29.58745
2018-05-12 20:41:00	863033069630348842	1.00000	12.70765	9.18908	10.75742	10.60068	10.24425	62.28672	71.41961	37.42115	70.07666	56.53798
2018-05-12 20:42:00	8630330696303481594	1.00000	11.61218	14.20733	7.36638	6.05085	9.48769	40.29878	75.54677	90.17868	57.96779	60.48755
2018-05-12 20:43:00	8630330696303481172	1.00000	8.89131	12.67576	7.18392	9.14117	12.09235	41.86659	44.55339	88.49395	92.48631	38.83766
2018-05-12 20:44:00	359043379931766973	0.00000	11.29763	5.94146	15.91788	11.38592	8.07779	25.09286	17.56793	59.41156	56.17646	73.59214
2018-05-12 20:45:00	359043379931766759	1.00000	14.18347	9.35941	9.34647	12.48960	16.14848	65.26900	54.41492	86.17178	95.03930	73.21889
2018-05-12 20:46:00	8630330696303481891	1.00000	11.48340	10.97369	12.37268	13.84838	11.94712	72.99845	71.08244	16.44017	43.60517	49.44074
2018-05-12 20:47:00	3590433799317662394	0.00000	7.03681	2.77472	10.28978	9.21042	2.80194	54.49682	91.50819	54.95709	48.62375	66.00310
2018-05-12 20:48:00	863033069630348875	1.00000	12.37948	15.07876	16.31895	12.19117	11.22010	50.50868	63.57859	98.49180	11.37045	8.59102
2018-05-12 20:49:00	3590433799317662410	1.00000	6.50907	8.11712	9.84858	8.49308	13.95148	37.08702	81.16728	61.95287	46.23714	10.49116
2018-05-12 20:50:00	8630330696303481685	0.00000	13.26150	7.38968	11.79546	11.27546	9.42634	66.31321	24.77611	70.99140	75.80164	70.73960
2018-05-12 20:51:00	863033069630348792	1.00000	11.01268	13.85868	13.16956	9.88611	10.92486	34.98485	76.46530	12.40291	92.49769	88.97201
2018-05-12 20:52:00	359043379931766007	0.00000	11.90297	5.33234	14.05300	6.08369	13.43029	54.95532	82.19004	48.27196	29.62692	32.13192
2018-05-12 20:53:00	8630330696303481388	0.00000	10.17273	5.48983	14.44602	10.96986	6.75410	20.07009	19.95936	90.74206	65.36233	56.91161
2018-05-12 20:54:00	8630330696303481651	0.00000	11.36011	5.79143	12.15578	5.64701	10.35618	64.39183	15.77055	54.84772	35.25445	75.98507
2018-05-12 20:55:00	359043379931766338	0.00000	13.91859	8.69788	12.64145	11.91718	9.77381	37.76926	62.09562	74.28407	86.78774	23.85292
2018-05-12 20:56:00	359043379931766072	0.00000	13.62651	10.39679	6.08478	12.30765	9.68915	44.47023	99.79436	28.45581	9.28872	42.46150
2018-05-12 20:57:00	3590433799317661503	0.00000	11.54708	6.78795	12.40409	9.21531	6.28726	35.72967	25.28666	18.84635	31.10582	30.68756
2018-05-12 20:58:00	359043379931766791	1.00000	13.52374	13.42516	12.63096	11.84562	12.65783	24.90206	64.15599	32.69425	9.53691	55.76247
2018-05-12 20:59:00	8630330696303481651	1.00000	9.21182	10.95862	10.28416	7.65352	13.77540	77.78736	88.56074	33.83885	98.34667	42.81387
2018-05-12 21:00:00	8630330696303481040	1.00000	10.78911	13.19811	12.19167	8.18135	9.37157	52.73915	71.61041	55.05539	91.59368	46.60483
2018-05-12 21:01:00	3590433799317662097	1.00000	7.83405	12.17024	8.68474	9.23224	11.28836	51.43241	61.70438	76.62571	8.51908	90.07712
2018-05-12 21:02:00	3590433799317661552	1.00000	8.74756	14.82917	7.12574	7.82623	10.86697	33.04983	77.23352	36.48996	1.28479	6.96625
2018-05-12 21:03:00	359043379931766999	1.00000	11.53318	11.15972	10.95606	12.54031	12.00918	49.66107	81.02058	23.35859	21.44239	61.57013
2018-05-12 21:04:00	3590433799317661586	0.00000	11.62542	6.24026	13.08526	6.54490	10.00871	50.04601	70.25571	34.02605	16.44199	72.37252
2018-05-12 21:05:00	3590433799317661388	1.00000	12.52953	16.59685	11.18803	12.32622	10.55219	53.20981	4.01720	1.34221	19.34222	52.21626
2018-05-12 21:06:00	8630330696303481826	1.00000	13.02423	13.83326	12.37804	13.48364	13.10941	55.16332	93.17615	72.14180	59.88153	40.08352
2018-05-12 21:07:00	3590433799317661370	1.00000	13.50277	8.72311	12.17749	14.38041	14.19536	47.59088	20.79351	52.10629	84.87233	35.55317
2018-05-12 21:08:00	359043379931766841	1.00000	10.99772	14.16624	12.31247	10.14427	8.24173	36.05787	76.12137	64.62957	94.60329	68.91924
2018-05-12 21:09:00	359043379931766908	1.00000	6.79820	12.54383	7.34410	9.33257	11.51453	61.80284	64.39788	64.22693	55.16597	96.06814
2018-05-12 21:10:00	3590433799317662220	0.00000	10.83187	7.29342	12.51829	11.04959	12.92299	50.37013	42.13103	25.46659	65.45998	56.86239
2018-05-12 21:11:00	8630330696303481818	1.00000	12.78959	15.47069	15.14079	12.28796	10.88429	28.83567	77.50429	5.94497	96.00877	90.68440
2018-05-12 21:12:00	359043379931766072	1.00000	12.30234	13.55505	11.37236	6.98070	12.42341	60.20419	76.17196	66.14015	62.91909	53.78181
2018-05-12 21:13:00	8630330696303481891	1.00000	6.46491	11.25639	6.09858	13.83273	10.65844	52.41321	58.68017	22.19172	61.39565	84.22310
2018-05-12 21:14:00	359043379931766114	1.00000	7.96496	12.57979	4.43277	8.45441	10.52857	34.29966	98.16493	82.61345	80.72780	0.01250
2018-05-12 21:15:00	863033069630348271	1.00000	8.60822	11.52902	7.97851	6.14992	10.82233	39.63119	44.93389	13.03154	83.84543	94.95980
2018-05-12 21:16:00	3590433799317661404	0.00000	13.44484	8.43656	12.58037	7.15109	12.00698	66.30371	0.36025	78.50043	66.91108	73.96597
2018-05-12 21:17:00	8630330696303481297	0.00000	10.48277	8.36542	10.46239	10.69269	9.12080	60.10109	55.87999	44.65751	12.23718	80.99077
2018-05-12 21:18:00	8630330696303481404	0.00000	10.88963	7.95696	11.88569	11.46342	7.14217	53.45841	74.80651	67.45213	88.08398	7.52292
2018-05-12 21:19:00	8630330696303481750	1.00000	7.66173	10.14964	9.73019	9.54264	14.80856	46.28514	57.65738	58.69279	61.74910	36.14848
2018-05-12 21:20:00	8630330696303481172	0.00000	14.01572	5.93792	13.27303	3.01908	10.74015	33.57510	61.43612	7.52671	51.49685	63.03054
2018-05-12 21:21:00	863033069630348859	0.00000	12.14466	8.30913	14.13841	12.10576	6.51218	59.16606	22.71073	5.15315	35.27481	89.47341
2018-05-12 21:22:00	3590433799317661867	0.00000	12.20633	13.34889	12.25748	16.15232	12.60230	43.48383	62.78423	1.83696	78.41341	0.82328
2018-05-12 21:23:00	8630330696303481321	1.00000	8.18271	12.98689	9.07194	10.20576	11.67787	40.92333	66.51190	67.40915	3.73732	92.70206
2018-05-12 21:24:00	863033069630348412	1.00000	7.07867	9.44373	8.99380	6.96501	12.85384	48.02864	77.72348	19.36307	44.42420	61.58237
2018-05-12 21:25:00	8630330696303481248	1.00000	12.66359	14.06768	12.66643	13.75710	10.71741	46.21005	39.57832	53.23218	7.36565	90.42746
2018-05-12 21:26:00	8630330696303481354	1.00000	6.71946	9.38901	10.80829	11.52918	14.26098	49.87427	6.65604	12.30127	74.52155	88.76756
2018-05-12 21:27:00	3590433799317661107	1.00000	12.19759	11.13587	11.35680	13.51500	13.13556	42.57056	64.07234	24.79903	88.88001	90.26003
2018-05-12 21:28:00	3590433799317661180	0.00000	12.17517	7.98726	11.37965	6.98464	10.30884	38.94728	2.95656	45.05462	1.96035	20.44254
2018-05-12 21:29:00	8630330696303481016	1.00000	7.64122	13.16218	9.63750	10.61906	11.11649	52.14723	15.31510	66.46702	92.91837	55.22844
2018-05-12 21:30:00	359043379931766510	1.00000	12.86859	13.86449	11.83563	11.22416	11.24180	31.27424	19.79856	44.44571	24.16007	47.61036
2018-05-12 21:31:00	863033069630348990	0.00000	15.34758	11.15246	14.69260	11.65412	11.91645	59.27212	61.92629	66.02984	18.88518	13.52805
2018-05-12 21:32:00	3590433799317661453	1.00000	11.74374	11.58682	13.72914	9.83611	11.67693	63.69805	9.62311	71.38465	44.36277	53.82032
2018-05-12 21:33:00	863033069630348263	0.00000	14.42029	7.87007	9.93452	7.26300	11.97214	65.82959	8.89681	32.14164	93.33154	34.13630
2018-05-12 21:34:00	863033069630348727	1.00000	11.05326	5.89760	9.82728	7.65096	12.43644	44.17361	61.18059	89.05988	95.65496	73.80350
2018-05-12 21:35:00	359043379931766312	1.00000	12.72204	13.11044	14.11826	11.09696	11.75856	48.39323	64.05025	70.68686	70.30217	0.27356
