ts	imei	mwra	p.system	p.android.gm	p.android.settings	p.android.chrome	p.android.packageinstaller	p.android.documentsui	p.android.externalstorage	p.android.vending	p.olauncher	p.android.defcontainer	p.dogalize	p.browser.provider	p.notifier	p.gms.persistent	p.inputmethod.latin	p.katana	p.google	p.process.gapps	p.android.gms	p.simulator
2018-05-15 00:36:00	3590433799317661891	1.00000	7.32514	9.47901	13.73591	8.29703	14.95339	8.90909	8.44148	36.27163	0.00459	55.48568	34.96993	33.45721	29.75799	76.42859	42.97185	47.19295	89.65674	11.47861	24.65702	50.50932
2018-05-15 00:37:00	8630330696303481255	0.00000	8.36066	12.42111	5.82551	8.02379	11.08287	10.58399	11.24580	48.01803	0.08079	69.01343	33.00211	43.61300	77.76970	91.03407	56.84100	51.91893	63.07013	0.90474	96.28068	42.70918
2018-05-15 00:38:00	359043379931766338	1.00000	9.48935	9.68670	12.59518	8.87155	13.03620	10.36067	8.59158	69.41810	0.00570	67.40330	33.79813	33.05979	48.92258	34.85258	98.24036	92.83163	43.53037	24.10046	59.02358	26.04136
2018-05-15 00:39:00	359043379931766577	1.00000	10.08530	7.97099	10.43974	7.25763	10.83971	12.89685	13.44487	57.40284	0.00130	56.62605	68.60644	61.54405	85.88099	60.71638	50.38733	41.69300	85.10244	9.74191	51.61329	58.97453
2018-05-15 00:40:00	3590433799317661131	0.00000	11.09007	8.74592	11.91826	8.65156	8.17663	8.13825	6.47032	71.33314	0.00270	63.43837	43.20880	46.14755	48.49505	34.86414	66.18447	84.85471	41.78984	23.08980	23.75642	13.99889
2018-05-15 00:41:00	863033069630348172	0.00000	9.39467	13.33870	4.60743	9.83180	12.65839	11.56571	12.14581	84.44869	0.20137	67.71767	56.71179	24.53741	13.89524	53.92878	28.69081	95.61471	96.00732	14.54992	75.21215	5.86794
2018-05-15 00:42:00	359043379931766544	1.00000	10.12900	9.14657	8.84204	13.19638	13.91555	8.13828	12.23633	49.05001	0.00338	66.19658	54.80199	50.90559	61.85365	29.08907	69.66655	50.47200	51.76176	55.91087	43.07233	89.21655
2018-05-15 00:43:00	8630330696303481529	1.00000	11.13690	9.28445	10.82742	15.19078	13.56980	7.59600	10.18738	50.46391	0.00377	43.18638	43.23630	59.71776	5.01355	72.00604	44.19049	46.98883	61.42467	14.10126	26.16760	63.02427
2018-05-15 00:44:00	3590433799317661115	0.00000	12.55971	8.21076	9.26204	8.75343	10.87389	11.08106	11.59900	60.17848	0.00149	48.96267	60.61517	38.42426	72.11938	18.41120	2.45207	87.84764	74.78832	53.73606	49.68925	58.48184
2018-05-15 00:45:00	8630330696303481503	1.00000	6.63511	6.21715	8.60738	14.58257	14.81748	7.42421	9.65975	52.49129	0.00049	50.42833	52.93701	47.85484	58.84523	77.53744	33.87835	78.52475	89.41782	88.94335	18.94479	16.21261
2018-05-15 00:46:00	863033069630348552	0.00000	14.90096	6.69560	9.68506	6.02579	11.25428	11.08692	11.10469	70.48851	0.00054	50.80369	36.93838	23.17805	78.55845	47.16961	27.07537	27.14485	61.76402	73.75833	8.98413	76.88247
2018-05-15 00:47:00	8630330696303481479	1.00000	12.08763	9.14450	8.11009	11.48726	11.08436	8.89892	11.38018	44.88943	0.00337	29.60455	40.73306	38.81536	45.62392	84.52489	33.69523	3.98519	60.67278	14.68908	10.09773	29.52376
2018-05-15 00:48:00	8630330696303481479	0.00000	13.24047	8.21556	7.86756	6.22241	13.98859	13.04501	8.82154	52.13708	0.00160	28.09891	70.99001	43.30921	87.87618	71.90820	1.71859	54.74284	13.81479	6.09979	4.86510	64.66884
2018-05-15 00:49:00	863033069630348776	1.00000	9.62051	7.25610	8.83373	12.53870	9.73170	6.20069	10.85656	60.41664	0.00086	58.33031	26.16003	42.31652	60.81017	93.76096	51.60315	30.62742	3.40942	22.63475	76.15005	28.70708
2018-05-15 00:50:00	863033069630348982	1.00000	7.72748	7.97117	9.30385	10.28542	10.20894	8.64314	7.55051	71.03068	0.00140	54.42965	29.73102	51.79224	13.31706	25.56834	96.37991	42.85864	87.83830	4.28609	74.00987	18.08783
2018-05-15 00:51:00	3590433799317662055	1.00000	9.75180	5.28529	8.51660	12.24837	11.30038	6.58661	8.84941	16.54311	0.00069	55.87878	43.89427	49.19254	5.64842	6.99030	4.58979	10.51903	81.48339	38.55982	29.78489	51.14256
2018-05-15 00:52:00	8630330696303481222	0.00000	13.59958	9.64013	6.58361	9.55736	14.05241	13.86347	6.53042	42.46604	0.00565	61.62414	46.74082	40.71414	72.35838	23.18118	92.46868	21.93540	95.90170	56.19072	53.45333	81.63363
2018-05-15 00:53:00	8630330696303481636	1.00000	9.72034	10.81639	4.78440	8.03387	13.62323	8.89962	4.51269	38.81033	0.01687	49.30399	55.88363	46.69285	71.62874	66.53914	90.82666	22.92979	64.62736	67.05270	87.56193	64.76986
2018-05-15 00:54:00	3590433799317661495	0.00000	14.21324	11.91755	11.64245	8.66952	12.59995	12.70981	11.09654	64.72927	0.04926	55.17800	21.76853	49.64912	88.57905	10.88996	65.59153	56.89451	40.80209	99.24251	97.25887	18.22886
2018-05-15 00:55:00	8630330696303482386	0.00000	10.96782	9.66053	6.83732	9.61627	12.92593	13.46269	15.03711	49.54544	0.00567	46.79174	52.04264	55.43556	53.91231	68.43008	52.40370	87.01299	38.70673	82.16075	28.65732	57.12163
2018-05-15 00:56:00	359043379931766700	1.00000	11.68649	7.20134	17.11763	3.00577	14.39218	10.11472	8.77338	72.84086	0.00092	44.53545	52.14966	49.21604	81.56222	18.59457	2.58906	9.79834	95.64110	93.39480	40.51937	29.41909
2018-05-15 00:57:00	3590433799317661453	1.00000	6.69983	6.17562	8.12962	13.15196	10.40359	5.36858	11.37792	50.57233	0.00053	35.92210	49.66476	46.90703	4.86224	18.51150	61.63407	69.91368	90.99559	77.76350	3.81522	9.92768
2018-05-15 00:58:00	8630330696303481438	1.00000	5.65287	8.35736	6.92240	11.51199	15.05175	8.09209	13.04824	46.80697	0.00216	50.03836	49.21195	38.59198	83.62805	79.65886	13.47401	42.76585	15.83283	48.43302	16.14871	10.44956
2018-05-15 00:59:00	3590433799317661677	1.00000	9.27966	6.82164	9.04868	12.19695	9.68699	4.97092	10.42587	38.97084	0.00065	34.17573	44.99346	45.33650	96.20159	7.56367	16.31195	31.65024	88.76089	68.04300	89.04055	39.54410
2018-05-15 01:00:00	359043379931766965	1.00000	10.39848	10.18632	9.19618	8.36572	13.68316	10.80887	8.51443	51.05487	0.00885	38.67222	43.31263	47.91334	67.32367	75.58016	58.87826	0.48649	67.85208	69.57982	31.51325	5.28224
2018-05-15 01:01:00	8630330696303481735	0.00000	8.38830	11.89027	6.41924	9.02828	9.93658	10.89769	14.77077	44.97990	0.04783	42.33121	76.30191	57.18091	78.05305	69.23941	15.68836	25.34839	73.64302	32.21040	67.40997	31.87064
2018-05-15 01:02:00	863033069630348925	0.00000	12.62719	2.92176	11.74231	4.84138	10.57432	13.85923	10.50690	64.81153	0.00007	52.99117	44.59406	53.53505	97.81773	74.55412	77.33003	21.61194	93.82741	57.00809	34.06048	27.30152
2018-05-15 01:03:00	359043379931766882	1.00000	7.72854	11.55525	9.77082	9.15001	9.94287	11.61554	14.02386	36.34420	0.03429	72.29004	30.09962	32.47422	59.27749	39.49407	38.23752	52.97696	4.80990	17.03178	3.38737	88.75021
2018-05-15 01:04:00	3590433799317661529	1.00000	9.34915	9.42357	14.91426	7.40212	12.70700	7.52507	7.69563	68.07652	0.00421	57.38923	69.71903	22.49432	99.22131	57.72950	51.20758	16.51224	79.10717	25.37917	90.30103	21.34951
2018-05-15 01:05:00	3590433799317661818	1.00000	9.56084	11.53670	10.34419	7.68349	10.88062	11.78577	9.03134	69.57715	0.03365	68.90272	47.49535	34.96161	51.71096	63.80682	76.81114	6.02938	59.27922	1.32139	88.25237	62.31706
2018-05-15 01:06:00	863033069630348024	0.00000	11.30649	12.98640	6.56051	11.11928	11.19738	11.23258	4.86248	46.49822	0.14215	66.75852	45.20038	49.09438	22.11666	44.57022	62.30591	11.08189	42.53868	29.86131	65.00769	5.27615
2018-05-15 01:07:00	3590433799317661875	0.00000	11.86768	11.94551	6.79844	9.12331	12.37767	12.66078	6.76151	59.66265	0.05056	50.68176	44.94740	37.75243	37.90178	91.74218	63.11517	73.02836	84.75669	53.63117	22.88436	91.48037
2018-05-15 01:08:00	359043379931766395	0.00000	12.41382	7.16761	8.27776	5.70183	11.89945	15.25849	12.76485	58.76033	0.00083	46.85530	65.03333	69.97313	81.11798	21.13161	31.62432	16.19902	11.26560	28.09998	42.91186	71.73950
2018-05-15 01:09:00	8630330696303481206	0.00000	8.66730	9.30182	8.47097	9.34642	12.49216	13.78116	13.49845	69.50480	0.00416	59.13954	56.36514	50.23337	85.83463	5.76176	26.65683	7.73187	5.49402	83.69915	42.91289	41.47809
2018-05-15 01:10:00	863033069630348768	0.00000	9.51295	10.78201	8.75668	12.29796	12.68090	12.56192	4.57861	36.75340	0.01620	69.78331	29.52167	50.98389	78.85476	75.16095	53.75244	72.14629	2.51523	33.11379	9.71605	82.09347
2018-05-15 01:11:00	863033069630348842	1.00000	8.69952	9.58013	9.33654	11.29845	11.43206	7.81923	7.95589	41.14035	0.00542	52.44661	45.37981	31.07676	51.23251	84.49095	48.65574	41.86623	91.30097	5.45944	18.64272	37.55083
2018-05-15 01:12:00	359043379931766627	1.00000	10.48207	9.75055	14.28289	5.15680	14.40444	9.20523	9.00371	41.76041	0.00609	58.81856	54.73703	34.66787	73.54993	17.91661	88.80670	7.27091	90.71865	73.81795	35.45717	49.66708
2018-05-15 01:13:00	3590433799317661032	1.00000	10.50319	8.35836	10.45144	8.88935	10.85621	9.96348	9.36218	66.69618	0.00189	43.67946	40.42349	31.93262	17.22728	36.44682	61.31611	47.18726	34.69680	15.80784	43.82938	36.67124
2018-05-15 01:14:00	3590433799317661883	0.00000	8.69733	9.25633	9.30484	6.92174	9.62549	12.56867	12.50702	44.63294	0.00361	55.36220	46.88811	52.00247	27.94575	30.94172	66.48439	49.03354	28.03551	53.06754	9.02547	7.96065
2018-05-15 01:15:00	863033069630348149	0.00000	10.80281	11.78779	6.21480	10.05877	11.06683	9.95828	5.53879	76.73751	0.04324	47.88711	52.08528	47.64661	0.44026	19.38212	80.64487	66.05943	95.84709	62.40682	36.20837	74.83735
2018-05-15 01:16:00	863033069630348099	1.00000	5.30011	7.22889	8.13148	9.79946	7.94677	6.90710	8.37934	67.69929	0.00101	55.65573	48.37962	53.92228	31.83366	88.47864	98.32069	82.53559	30.48447	26.79608	70.05902	48.61898
2018-05-15 01:17:00	8630330696303481560	0.00000	10.26274	11.45441	8.47418	7.39394	9.80823	11.45906	9.38362	59.02135	0.03097	69.56168	49.12279	76.28711	87.36159	90.49865	71.72705	81.82850	13.35397	6.31773	54.25937	94.66568
2018-05-15 01:18:00	8630330696303482188	1.00000	8.01435	7.11175	7.94855	15.40062	12.73672	4.98239	10.77914	57.69908	0.00118	57.77692	52.77521	43.46437	71.01755	43.63397	18.52302	42.93107	88.09490	9.66814	62.03230	7.67964
2018-05-15 01:19:00	8630330696303481982	1.00000	13.88236	11.87166	10.54881	14.04534	13.24610	10.39988	11.11056	44.10994	0.04690	54.16590	59.96873	50.95801	22.32445	57.29190	90.73196	28.93542	49.07811	62.18481	30.39219	85.74289
2018-05-15 01:20:00	359043379931766973	1.00000	9.36905	9.65830	8.49988	13.05305	11.44378	7.68483	11.44396	33.41903	0.00558	44.18905	20.66074	39.20102	21.58412	92.84391	27.63921	79.18294	98.13202	38.36221	2.47729	86.15936
2018-05-15 01:21:00	8630330696303481164	1.00000	12.57793	8.72248	9.13407	5.57645	11.05939	10.98770	9.10040	43.49978	0.00228	37.65735	66.78102	68.50968	0.58942	35.10332	25.81368	7.61836	38.36809	74.71391	56.54653	62.46843
2018-05-15 01:22:00	8630330696303481206	1.00000	8.46833	10.21243	5.22923	11.43369	11.58001	12.88102	13.82412	58.74326	0.00920	34.45267	55.76073	55.32364	51.06280	35.33618	70.60344	53.55532	78.39811	8.11405	46.39230	68.31955
2018-05-15 01:23:00	8630330696303481834	0.00000	8.66734	12.02779	15.82606	6.39989	15.09337	11.29752	9.84316	46.07936	0.05461	42.92007	64.74639	47.01219	32.28652	83.84994	21.62857	8.02151	66.94242	46.25383	4.70427	0.75549
2018-05-15 01:24:00	359043379931766809	1.00000	9.03468	10.55791	10.28803	12.52811	13.75717	10.40148	13.18405	65.56453	0.01300	24.85931	55.99914	31.23796	42.97213	47.15516	20.74025	86.09550	88.75239	56.72300	69.28939	51.15237
2018-05-15 01:25:00	863033069630348990	1.00000	8.19016	10.23053	6.73177	14.03390	11.96309	9.76111	10.78182	43.97869	0.00936	46.54698	54.30977	29.04779	73.08597	46.54363	32.20199	84.65826	62.14693	65.96939	87.92766	72.03046
2018-05-15 01:26:00	8630330696303481594	0.00000	13.42650	12.67229	11.47008	6.67619	14.78063	12.09198	10.05090	61.49003	0.10367	49.68491	52.60559	49.66745	7.22201	57.17189	8.38891	13.68452	0.51853	90.16606	30.98458	18.52703
2018-05-15 01:27:00	8630330696303482105	0.00000	12.69067	7.77230	9.27119	7.79514	11.79895	12.14241	12.78123	31.35174	0.00105	50.12847	25.45340	54.58439	21.58136	69.28320	59.21413	86.31287	85.02045	64.75032	27.18353	29.22426
2018-05-15 01:28:00	863033069630348693	1.00000	11.14875	10.03367	6.10197	14.57842	10.58503	14.35534	9.58559	54.36868	0.00769	59.82377	52.39634	37.65123	12.52364	5.59158	93.47005	13.45718	81.92487	7.37427	9.29303	63.51927
2018-05-15 01:29:00	3590433799317662279	1.00000	8.89783	10.56143	10.31968	10.72386	13.99509	7.53511	16.50185	67.42704	0.01291	61.65812	35.98098	34.40752	11.20422	82.26888	58.69778	80.92070	9.15919	84.74743	21.30336	92.79319
2018-05-15 01:30:00	3590433799317662147	1.00000	7.37036	10.94109	7.01365	12.52632	12.57031	7.41366	13.27754	38.55623	0.01841	33.84264	40.15428	45.43579	82.13497	7.37916	99.47965	54.33215	5.24170	54.39362	13.86023	52.56429
2018-05-15 01:31:00	3590433799317662477	0.00000	12.00502	12.00320	7.52704	10.97234	11.15717	13.50217	7.57033	47.86303	0.05337	51.75977	25.50291	52.96495	82.60792	75.65985	92.77154	82.78906	77.28180	64.06285	37.75637	28.44030
2018-05-15 01:32:00	3590433799317662469	1.00000	6.61366	8.63067	9.15623	10.27059	12.98317	5.60481	7.76990	77.12566	0.00233	54.66910	50.77806	49.36845	97.98517	46.83454	79.40494	99.65191	3.33316	21.04577	16.20583	51.05388
2018-05-15 01:33:00	3590433799317661123	0.00000	10.20760	8.15028	11.88942	13.05246	14.46814	6.51819	10.28674	34.83016	0.00157	56.40679	61.55498	38.21653	37.76315	94.26025	98.59273	34.59210	8.21627	33.27405	62.70091	3.73892
2018-05-15 01:34:00	863033069630348412	0.00000	11.96652	14.31403	8.68288	8.07573	10.10963	11.66238	9.35467	56.09750	0.53468	28.24425	48.83862	40.75713	72.73219	60.26526	52.75116	75.72993	58.14692	87.52700	34.39218	54.15641
2018-05-15 01:35:00	863033069630348362	0.00000	14.99554	14.93772	11.66956	4.63144	9.45233	13.26658	13.45488	78.71241	0.99727	63.81155	44.49353	28.44764	7.82858	78.17855	9.60118	85.27271	33.09272	4.26465	54.66110	25.49316
2018-05-15 01:36:00	359043379931766403	1.00000	7.27900	11.23343	11.79745	12.16950	11.44648	7.76336	7.33381	45.28486	0.02498	54.42967	55.83324	40.31573	83.26261	55.87384	55.89483	29.59827	41.31991	97.38568	29.17904	11.66162
2018-05-15 01:37:00	863033069630348966	1.00000	7.41752	6.36561	8.14319	13.92141	14.45203	11.19526	9.25870	45.72405	0.00100	71.15297	69.82282	54.62640	86.63917	82.90758	48.25763	52.71204	24.75971	18.72178	45.30412	24.76971
2018-05-15 01:38:00	3590433799317661883	1.00000	10.07623	8.46863	14.67572	6.45203	16.23107	7.06764	8.29860	39.88131	0.00176	63.91611	61.72982	35.74093	13.93783	94.01350	67.33138	88.83409	77.06799	81.30056	2.70050	88.37186
2018-05-15 01:39:00	3590433799317661875	1.00000	6.07744	9.82630	10.71290	6.84096	14.26924	11.18451	10.97459	28.24679	0.00662	56.70023	48.32354	53.15803	13.78547	6.97002	2.16729	40.07707	7.95053	11.54862	37.43726	86.56357
2018-05-15 01:40:00	8630330696303481362	1.00000	10.91339	9.63179	9.98961	10.02809	10.30656	6.92904	14.44851	65.11151	0.00517	57.24260	41.51919	34.03269	8.84339	33.68317	70.69866	26.51109	15.83509	58.77003	1.82848	24.46708
2018-05-15 01:41:00	863033069630348891	1.00000	8.19984	6.95190	10.28194	9.56387	11.23221	9.28968	12.29304	38.73543	0.00071	66.16995	37.40161	37.14798	95.80084	82.77934	76.26900	11.49522	67.54739	99.90894	10.12481	18.89448
2018-05-15 01:42:00	863033069630348545	0.00000	12.73910	9.27591	4.95561	7.91564	9.56511	15.56205	9.04434	51.12594	0.00359	64.54829	56.95190	45.71267	90.34738	7.37096	49.06800	97.84014	49.11618	21.04439	3.97069	9.44050
2018-05-15 01:43:00	8630330696303481487	1.00000	9.39697	8.33139	5.81699	13.67577	11.62418	8.14673	9.51243	46.62853	0.00164	51.94427	49.29006	32.30311	86.41010	28.18203	37.38874	24.29195	83.24855	42.58065	65.29936	94.91130
2018-05-15 01:44:00	863033069630348743	1.00000	13.26436	7.71745	6.95398	15.68308	10.12874	8.25283	9.83555	46.60847	0.00106	59.76643	67.00284	48.06083	75.31764	21.79810	98.75584	55.88135	86.83437	28.08859	9.77295	43.65487
2018-05-15 01:45:00	359043379931766197	1.00000	6.50367	5.62243	11.32660	12.61179	15.40699	6.26571	11.00436	29.31480	0.00019	43.63973	34.84482	50.64715	84.28621	32.03271	82.06107	27.27903	69.88824	7.10063	55.90269	69.90069
2018-05-15 01:46:00	863033069630348503	1.00000	10.16159	7.94275	12.78237	7.62866	13.32600	7.70114	7.31194	60.01623	0.00126	67.04802	22.69688	39.53488	82.95226	93.96314	10.12117	30.80142	10.55036	37.88845	10.01690	82.75548
2018-05-15 01:47:00	863033069630348206	0.00000	11.96146	14.56913	10.20682	7.52617	11.67070	10.13762	10.04768	12.02358	0.69001	52.25480	65.40732	38.34254	71.03315	90.16699	69.38049	75.52105	72.56988	63.84772	22.00506	87.13280
2018-05-15 01:48:00	863033069630348446	0.00000	13.96674	11.94661	5.97366	10.11241	13.81522	14.15168	5.81308	47.80960	0.05059	63.69998	49.52381	58.81567	6.72206	41.92537	38.06933	23.21930	99.59130	55.39260	31.75580	89.09278
2018-05-15 01:49:00	359043379931766825	1.00000	8.38776	6.76363	8.52215	11.54701	10.14556	5.13819	7.49343	69.27307	0.00085	58.80120	44.76960	48.01040	17.40371	93.26693	96.12237	87.70009	50.76349	0.79016	4.59894	44.40833
2018-05-15 01:50:00	3590433799317661701	1.00000	11.16414	12.92509	3.97023	8.72921	8.27386	12.19990	17.96795	27.02241	0.13379	63.12892	40.13160	65.38290	62.13399	50.44193	20.11487	50.15184	44.79751	43.35739	45.50012	6.99762
2018-05-15 01:51:00	3590433799317661784	1.00000	12.14008	8.59970	14.05306	7.66362	13.00559	9.03625	7.97036	46.96121	0.00218	51.45010	59.11322	53.48996	73.88228	11.22991	71.91010	53.61227	6.49485	42.67388	88.94924	99.92196
2018-05-15 01:52:00	863033069630348503	1.00000	8.10490	6.19022	8.37689	11.96951	14.30871	8.41051	9.70496	28.92540	0.00073	68.11141	36.55007	34.75444	55.09736	80.68379	15.13461	98.40720	14.09529	6.76404	64.36135	71.62915
2018-05-15 01:53:00	359043379931766320	0.00000	8.26202	8.11987	12.00770	11.11545	10.46962	8.92350	10.22990	66.26056	0.00160	61.53095	47.57354	47.41419	4.63354	49.85242	98.75895	97.66250	98.97772	41.93983	74.96908	37.92497
2018-05-15 01:54:00	8630330696303482451	1.00000	8.81951	8.13414	10.78047	9.55194	13.70344	9.40026	9.73722	61.90888	0.00130	60.22388	53.02118	49.68623	64.18192	20.65271	84.43396	54.55400	76.45285	10.41039	97.92470	80.14844
2018-05-15 01:55:00	3590433799317661339	0.00000	11.93981	8.43984	10.35621	10.28546	12.28505	11.93748	12.07958	30.44662	0.00195	42.56506	48.49038	38.21330	82.58683	51.62935	21.29540	85.40041	97.61507	86.88746	50.38542	56.76520
2018-05-15 01:56:00	8630330696303481669	0.00000	7.78629	10.65207	6.33461	13.29899	14.73362	10.87226	14.25835	32.90629	0.01408	42.58609	60.50713	36.35978	56.65825	26.99270	68.17299	10.06973	51.29462	49.35852	30.07869	36.75321
2018-05-15 01:57:00	863033069630348248	1.00000	7.43714	7.30278	8.71021	6.42151	8.39782	10.49699	15.08128	36.33885	0.00084	50.01898	37.01801	57.52942	87.36231	68.95209	8.80692	90.18376	83.42077	93.27675	39.30336	76.91208
2018-05-15 01:58:00	863033069630348149	0.00000	12.00067	14.08735	5.57602	9.06995	13.58782	10.75646	4.53071	61.24416	0.42641	56.32046	58.44911	50.03171	12.08661	25.78948	17.37415	97.28867	29.95621	10.00974	64.81806	40.55596
2018-05-15 01:59:00	8630330696303481776	0.00000	15.02901	12.71915	6.48464	13.31309	13.25082	16.37550	5.83775	36.06270	0.10892	81.61540	41.74505	57.60436	50.29849	88.98579	87.97825	71.68491	15.62438	23.65106	74.87563	91.87453
2018-05-15 02:00:00	359043379931766734	1.00000	9.66099	6.84923	7.41073	13.93253	12.96874	7.20291	11.00998	55.27336	0.00069	61.52508	50.52246	29.82872	79.42587	80.29801	83.77611	59.36832	38.42354	84.48544	89.01025	84.57420
2018-05-15 02:01:00	8630330696303482220	1.00000	6.87435	9.06273	11.48966	9.79683	11.38302	9.74702	9.40739	59.08116	0.00333	45.37727	12.07526	38.93682	31.53857	28.77775	27.80169	81.37221	39.83699	3.88732	32.54305	79.25963
2018-05-15 02:02:00	8630330696303481230	1.00000	5.99098	9.41100	14.25702	8.18102	12.01742	10.25967	9.49102	51.61995	0.00399	62.07878	71.58704	65.92590	43.17595	19.56821	58.44548	87.47676	77.26903	80.87022	25.98981	18.93775
2018-05-15 02:03:00	359043379931766296	1.00000	11.47077	8.49212	10.72223	13.52839	12.31153	6.99787	9.86722	42.05616	0.00198	56.81095	61.39820	73.01970	26.72198	65.06500	12.12833	21.01983	2.81984	61.76409	94.29837	72.88232
2018-05-15 02:04:00	359043379931766676	1.00000	4.69127	9.79434	11.10875	8.25454	10.53645	6.50741	14.89317	54.52228	0.00605	45.21502	43.51748	37.25976	5.35457	61.29577	67.83266	71.70502	6.57941	88.55478	21.45276	12.46332
2018-05-15 02:05:00	359043379931766825	1.00000	7.11470	7.52194	11.67378	8.27313	11.78777	7.99748	8.87468	62.78690	0.00131	67.02998	60.04135	37.66805	76.01589	45.96567	1.95155	76.11662	72.70416	90.23754	65.14020	71.22541
2018-05-15 02:06:00	3590433799317661123	1.00000	8.47009	5.19157	11.17392	11.53834	12.10601	5.68370	6.71561	63.91761	0.00053	40.06334	61.95979	39.75780	89.06991	87.37720	69.62553	21.19566	6.43971	38.39449	53.87969	62.13071
2018-05-15 02:07:00	3590433799317661404	0.00000	13.91096	13.00150	8.36461	6.53187	12.00809	13.90217	11.13373	45.71312	0.14415	69.95912	73.15108	48.16304	60.91464	51.93394	54.43345	56.72099	42.90965	67.05630	6.37190	79.01266
2018-05-15 02:08:00	8630330696303481057	1.00000	10.84649	6.98598	13.57653	7.61373	10.77886	6.48479	6.20511	60.09362	0.00117	50.13189	34.36202	52.18503	40.15081	72.53529	9.35727	83.84813	86.77601	40.37639	94.92064	81.23395
2018-05-15 02:09:00	8630330696303481156	0.00000	11.25040	6.79166	9.31917	5.66587	12.77904	13.91561	11.87573	29.96203	0.00077	59.61625	59.84094	40.26098	88.89884	75.34667	79.87514	44.54085	87.43688	67.57346	90.48429	38.49388
2018-05-15 02:10:00	863033069630348883	1.00000	8.17116	9.61963	10.34753	11.51936	11.84243	7.71897	7.75311	50.21116	0.00518	56.32182	54.78780	22.30991	24.98180	45.07490	50.63067	66.01380	32.93060	97.11797	30.48584	71.40231
2018-05-15 02:11:00	359043379931766460	1.00000	6.45682	7.67098	10.05814	11.47273	12.88032	6.90797	8.86929	56.49407	0.00098	66.72575	59.92818	37.04612	22.53640	81.78502	85.42918	24.75465	83.29700	51.49879	36.12187	91.46741
2018-05-15 02:12:00	863033069630348586	1.00000	9.30397	8.83971	10.72277	9.46575	8.27802	7.98615	7.04954	60.95113	0.00276	53.89190	59.85399	58.83811	44.12080	51.60109	0.48800	62.65972	21.77018	24.99334	29.17775	57.47230
2018-05-15 02:13:00	863033069630348362	1.00000	9.24791	9.24498	11.65582	7.05063	14.46521	10.04835	10.46709	42.90126	0.00361	44.42264	74.91415	58.57497	48.81105	14.82139	3.83272	49.92584	55.64276	72.85448	10.41400	92.65168
2018-05-15 02:14:00	3590433799317661560	1.00000	7.05246	7.91831	13.07138	4.09563	11.89140	11.52870	11.10106	41.41032	0.00144	51.71399	46.12342	43.00159	44.03588	81.07248	75.58509	34.70956	55.98471	49.03426	52.87331	7.11916
2018-05-15 02:15:00	359043379931766650	0.00000	12.59587	8.60164	7.38293	5.82376	12.12320	11.64193	10.71127	64.73068	0.00228	60.98539	58.82991	52.90583	60.94124	33.39501	47.71174	89.86278	36.53779	21.02396	54.31518	93.61180
2018-05-15 02:16:00	863033069630348834	1.00000	12.31942	6.51175	17.27627	2.79632	12.48575	10.82248	9.17370	61.57508	0.00068	48.31791	48.19811	21.50943	79.80726	74.78684	15.86206	90.85767	3.58897	23.65995	7.61372	47.98422
2018-05-15 02:17:00	359043379931766320	1.00000	8.59091	7.66346	10.30433	13.51975	14.36779	9.27574	10.98329	68.92028	0.00085	43.24400	47.84949	31.77399	53.83524	3.18940	26.60965	10.92382	20.17061	27.12277	3.50510	93.23269
2018-05-15 02:18:00	8630330696303482246	1.00000	10.13625	9.06207	6.84239	13.97651	13.61610	10.37052	11.33853	50.05024	0.00322	50.03582	39.74832	68.52965	29.49309	17.97291	87.54312	27.10749	97.88804	27.49582	26.99597	12.44694
2018-05-15 02:19:00	359043379931766981	0.00000	9.78385	8.66239	7.95697	7.99414	14.52937	10.41726	8.20708	50.93427	0.00219	67.57007	51.24267	63.49331	20.33581	54.29297	35.89474	61.14017	1.52234	95.71713	58.52151	41.33975
2018-05-15 02:20:00	8630330696303482071	1.00000	7.93042	8.85844	11.62742	11.55136	12.63004	8.04947	11.04312	67.25065	0.00273	52.45196	57.33188	61.93680	70.63456	58.22677	70.42738	56.73707	67.96045	81.86352	30.17624	43.06691
2018-05-15 02:21:00	863033069630348594	0.00000	12.83815	7.23193	7.75745	7.37902	17.26308	10.74654	7.23719	65.97263	0.00093	51.39320	20.53482	54.94017	40.36412	28.32537	40.90347	73.92725	78.27479	58.44904	64.27436	39.66508
2018-05-15 02:22:00	863033069630348537	1.00000	12.05382	16.20327	11.02708	6.66703	8.62944	12.57927	11.10447	57.47917	3.53425	36.38631	47.31765	39.09788	39.26614	98.45012	98.35777	8.19593	43.75144	33.88955	12.84306	13.92160
2018-05-15 02:23:00	8630330696303482030	1.00000	8.70720	8.80517	7.65351	14.52784	11.62698	6.37696	11.12421	66.06328	0.00278	43.99614	51.48263	36.40355	77.71548	55.44179	24.16762	65.13955	41.60760	57.01112	69.58805	40.21700
2018-05-15 02:24:00	3590433799317661552	1.00000	7.99203	6.63469	12.30023	12.22284	11.29086	6.16143	6.61132	51.24016	0.00079	36.23641	54.79488	36.32402	58.50338	39.36037	96.61807	12.48218	74.86900	56.94452	20.51519	74.95231
2018-05-15 02:25:00	8630330696303481933	1.00000	5.13287	7.90993	8.47733	10.09565	11.43915	6.25626	8.41835	49.19650	0.00147	70.71484	65.32230	29.59950	26.27431	14.72057	29.23855	59.17639	35.82278	53.22647	62.47593	87.48509
